"ISO3","National Unit","Name","Admin Level","Metric","Units","Year","Value"
"NGA","Nigeria","Bauchi","admin1","Mortality Rate","Deaths per 100 Thousand",2010,185.79410000000001
"NGA","Nigeria","Bauchi","admin1","Mortality Rate","Deaths per 100 Thousand",2011,165.5676
"NGA","Nigeria","Bauchi","admin1","Mortality Rate","Deaths per 100 Thousand",2012,130.0389
"NGA","Nigeria","Bauchi","admin1","Mortality Rate","Deaths per 100 Thousand",2013,104.9098
"NGA","Nigeria","Bauchi","admin1","Mortality Rate","Deaths per 100 Thousand",2014,95.0261
"NGA","Nigeria","Bauchi","admin1","Mortality Rate","Deaths per 100 Thousand",2015,90.89280000000001
"NGA","Nigeria","Bauchi","admin1","Mortality Rate","Deaths per 100 Thousand",2016,91.481
"NGA","Nigeria","Bauchi","admin1","Mortality Rate","Deaths per 100 Thousand",2017,93.9613
"NGA","Nigeria","Bauchi","admin1","Mortality Rate","Deaths per 100 Thousand",2018,109.2951
"NGA","Nigeria","Bauchi","admin1","Mortality Rate","Deaths per 100 Thousand",2019,114.5661
"NGA","Nigeria","Bauchi","admin1","Mortality Rate","Deaths per 100 Thousand",2020,126.2958
"NGA","Nigeria","Bauchi","admin1","Mortality Rate","Deaths per 100 Thousand",2021,122.40079999999999
"NGA","Nigeria","Bauchi","admin1","Mortality Rate","Deaths per 100 Thousand",2022,120.39699999999999
"NGA","Nigeria","Jigawa","admin1","Incidence Rate","Cases per Thousand",2010,400.02433955572195
"NGA","Nigeria","Jigawa","admin1","Incidence Rate","Cases per Thousand",2011,373.44903094369704
"NGA","Nigeria","Jigawa","admin1","Incidence Rate","Cases per Thousand",2012,354.214664304879
"NGA","Nigeria","Jigawa","admin1","Incidence Rate","Cases per Thousand",2013,341.90130419661
"NGA","Nigeria","Jigawa","admin1","Incidence Rate","Cases per Thousand",2014,345.218016188583
"NGA","Nigeria","Jigawa","admin1","Incidence Rate","Cases per Thousand",2015,348.672248140734
"NGA","Nigeria","Jigawa","admin1","Incidence Rate","Cases per Thousand",2016,350.96618534789496
"NGA","Nigeria","Jigawa","admin1","Incidence Rate","Cases per Thousand",2017,369.708086222462
"NGA","Nigeria","Jigawa","admin1","Incidence Rate","Cases per Thousand",2018,411.04289692269504
"NGA","Nigeria","Jigawa","admin1","Incidence Rate","Cases per Thousand",2019,420.630324598281
"NGA","Nigeria","Jigawa","admin1","Incidence Rate","Cases per Thousand",2020,446.867400338405
"NGA","Nigeria","Jigawa","admin1","Incidence Rate","Cases per Thousand",2021,428.53306314318
"NGA","Nigeria","Jigawa","admin1","Incidence Rate","Cases per Thousand",2022,344.203652199438
"NGA","Nigeria","Jigawa","admin1","Infection Prevalence","per 100 Children",2010,30.9075360165341
"NGA","Nigeria","Jigawa","admin1","Infection Prevalence","per 100 Children",2011,27.977603471026
"NGA","Nigeria","Jigawa","admin1","Infection Prevalence","per 100 Children",2012,25.671255320253
"NGA","Nigeria","Jigawa","admin1","Infection Prevalence","per 100 Children",2013,24.369479357455102
"NGA","Nigeria","Jigawa","admin1","Infection Prevalence","per 100 Children",2014,24.6314421974021
"NGA","Nigeria","Jigawa","admin1","Infection Prevalence","per 100 Children",2015,24.9452576732276
"NGA","Nigeria","Jigawa","admin1","Infection Prevalence","per 100 Children",2016,25.384974027936202
"NGA","Nigeria","Jigawa","admin1","Infection Prevalence","per 100 Children",2017,27.2895327645069
"NGA","Nigeria","Jigawa","admin1","Infection Prevalence","per 100 Children",2018,31.3304108827826
"NGA","Nigeria","Jigawa","admin1","Infection Prevalence","per 100 Children",2019,32.4909370689335
"NGA","Nigeria","Jigawa","admin1","Infection Prevalence","per 100 Children",2020,34.881175363918295
"NGA","Nigeria","Jigawa","admin1","Infection Prevalence","per 100 Children",2021,33.1094990175438
"NGA","Nigeria","Jigawa","admin1","Infection Prevalence","per 100 Children",2022,26.0846116333257
"NGA","Nigeria","Jigawa","admin1","Mortality Rate","Deaths per 100 Thousand",2010,142.38930000000002
"NGA","Nigeria","Jigawa","admin1","Mortality Rate","Deaths per 100 Thousand",2011,137.8948
"NGA","Nigeria","Jigawa","admin1","Mortality Rate","Deaths per 100 Thousand",2012,122.8429
"NGA","Nigeria","Jigawa","admin1","Mortality Rate","Deaths per 100 Thousand",2013,111.03809999999999
"NGA","Nigeria","Jigawa","admin1","Mortality Rate","Deaths per 100 Thousand",2014,114.1635
"NGA","Nigeria","Jigawa","admin1","Mortality Rate","Deaths per 100 Thousand",2015,116.2188
"NGA","Nigeria","Jigawa","admin1","Mortality Rate","Deaths per 100 Thousand",2016,121.56370000000001
"NGA","Nigeria","Jigawa","admin1","Mortality Rate","Deaths per 100 Thousand",2017,119.7004
"NGA","Nigeria","Jigawa","admin1","Mortality Rate","Deaths per 100 Thousand",2018,127.36939999999998
"NGA","Nigeria","Jigawa","admin1","Mortality Rate","Deaths per 100 Thousand",2019,128.2676
"NGA","Nigeria","Jigawa","admin1","Mortality Rate","Deaths per 100 Thousand",2020,135.11339999999998
"NGA","Nigeria","Jigawa","admin1","Mortality Rate","Deaths per 100 Thousand",2021,138.409
"NGA","Nigeria","Jigawa","admin1","Mortality Rate","Deaths per 100 Thousand",2022,128.2275
"NGA","Nigeria","Rivers","admin1","Incidence Rate","Cases per Thousand",2010,241.583093117345
"NGA","Nigeria","Rivers","admin1","Incidence Rate","Cases per Thousand",2011,229.74671810958898
"NGA","Nigeria","Rivers","admin1","Incidence Rate","Cases per Thousand",2012,253.36204114404597
"NGA","Nigeria","Rivers","admin1","Incidence Rate","Cases per Thousand",2013,270.748911284329
"NGA","Nigeria","Rivers","admin1","Incidence Rate","Cases per Thousand",2014,247.648322872323
"NGA","Nigeria","Rivers","admin1","Incidence Rate","Cases per Thousand",2015,183.17436839662
"NGA","Nigeria","Rivers","admin1","Incidence Rate","Cases per Thousand",2016,132.39988679568702
"NGA","Nigeria","Rivers","admin1","Incidence Rate","Cases per Thousand",2017,136.425084492445
"NGA","Nigeria","Rivers","admin1","Incidence Rate","Cases per Thousand",2018,193.334079952386
"NGA","Nigeria","Rivers","admin1","Incidence Rate","Cases per Thousand",2019,260.252218341785
"NGA","Nigeria","Rivers","admin1","Incidence Rate","Cases per Thousand",2020,291.22537055403905
"NGA","Nigeria","Rivers","admin1","Incidence Rate","Cases per Thousand",2021,255.329085812179
"NGA","Nigeria","Rivers","admin1","Incidence Rate","Cases per Thousand",2022,245.04393247124102
"NGA","Nigeria","Rivers","admin1","Infection Prevalence","per 100 Children",2010,22.2905315481304
"NGA","Nigeria","Rivers","admin1","Infection Prevalence","per 100 Children",2011,20.8273066388404
"NGA","Nigeria","Rivers","admin1","Infection Prevalence","per 100 Children",2012,24.4262911728901
"NGA","Nigeria","Rivers","admin1","Infection Prevalence","per 100 Children",2013,27.3843864664754
"NGA","Nigeria","Rivers","admin1","Infection Prevalence","per 100 Children",2014,24.1342805044094
"NGA","Nigeria","Rivers","admin1","Infection Prevalence","per 100 Children",2015,15.107170143044698
"NGA","Nigeria","Rivers","admin1","Infection Prevalence","per 100 Children",2016,9.44579614279835
"NGA","Nigeria","Rivers","admin1","Infection Prevalence","per 100 Children",2017,9.839460984134691
"NGA","Nigeria","Rivers","admin1","Infection Prevalence","per 100 Children",2018,16.649427720501002
"NGA","Nigeria","Rivers","admin1","Infection Prevalence","per 100 Children",2019,27.3220382992092
"NGA","Nigeria","Rivers","admin1","Infection Prevalence","per 100 Children",2020,32.7055301341662
"NGA","Nigeria","Rivers","admin1","Infection Prevalence","per 100 Children",2021,27.2237396085601
"NGA","Nigeria","Rivers","admin1","Infection Prevalence","per 100 Children",2022,27.470752709443303
"NGA","Nigeria","Rivers","admin1","Mortality Rate","Deaths per 100 Thousand",2010,133.314
"NGA","Nigeria","Rivers","admin1","Mortality Rate","Deaths per 100 Thousand",2011,118.51979999999999
"NGA","Nigeria","Rivers","admin1","Mortality Rate","Deaths per 100 Thousand",2012,111.43310000000001
"NGA","Nigeria","Rivers","admin1","Mortality Rate","Deaths per 100 Thousand",2013,108.572
"NGA","Nigeria","Rivers","admin1","Mortality Rate","Deaths per 100 Thousand",2014,104.09729999999999
"NGA","Nigeria","Rivers","admin1","Mortality Rate","Deaths per 100 Thousand",2015,98.6238
"NGA","Nigeria","Rivers","admin1","Mortality Rate","Deaths per 100 Thousand",2016,92.51520000000001
"NGA","Nigeria","Rivers","admin1","Mortality Rate","Deaths per 100 Thousand",2017,88.0491
"NGA","Nigeria","Rivers","admin1","Mortality Rate","Deaths per 100 Thousand",2018,90.83539999999999
"NGA","Nigeria","Rivers","admin1","Mortality Rate","Deaths per 100 Thousand",2019,94.3296
"NGA","Nigeria","Rivers","admin1","Mortality Rate","Deaths per 100 Thousand",2020,104.72630000000001
"NGA","Nigeria","Rivers","admin1","Mortality Rate","Deaths per 100 Thousand",2021,94.4566
"NGA","Nigeria","Rivers","admin1","Mortality Rate","Deaths per 100 Thousand",2022,96.6399
"NGA","Nigeria","Taraba","admin1","Incidence Rate","Cases per Thousand",2010,396.562544466246
"NGA","Nigeria","Taraba","admin1","Incidence Rate","Cases per Thousand",2011,360.660313141284
"NGA","Nigeria","Taraba","admin1","Incidence Rate","Cases per Thousand",2012,343.74355563763
"NGA","Nigeria","Taraba","admin1","Incidence Rate","Cases per Thousand",2013,340.072944738684
"NGA","Nigeria","Taraba","admin1","Incidence Rate","Cases per Thousand",2014,351.39602812095
"NGA","Nigeria","Taraba","admin1","Incidence Rate","Cases per Thousand",2015,378.448502334432
"NGA","Nigeria","Taraba","admin1","Incidence Rate","Cases per Thousand",2016,384.23893035655396
"NGA","Nigeria","Taraba","admin1","Incidence Rate","Cases per Thousand",2017,355.369287861322
"NGA","Nigeria","Taraba","admin1","Incidence Rate","Cases per Thousand",2018,292.80201341404097
"NGA","Nigeria","Taraba","admin1","Incidence Rate","Cases per Thousand",2019,245.70267598634803
"NGA","Nigeria","Taraba","admin1","Incidence Rate","Cases per Thousand",2020,252.143664037084
"NGA","Nigeria","Taraba","admin1","Incidence Rate","Cases per Thousand",2021,281.278497265613
"NGA","Nigeria","Taraba","admin1","Incidence Rate","Cases per Thousand",2022,338.606953346655
"NGA","Nigeria","Taraba","admin1","Infection Prevalence","per 100 Children",2010,35.6031581989374
"NGA","Nigeria","Taraba","admin1","Infection Prevalence","per 100 Children",2011,31.214408674959998
"NGA","Nigeria","Taraba","admin1","Infection Prevalence","per 100 Children",2012,29.023841991126897
"NGA","Nigeria","Taraba","admin1","Infection Prevalence","per 100 Children",2013,28.6497964818652
"NGA","Nigeria","Taraba","admin1","Infection Prevalence","per 100 Children",2014,30.0834695084914
"NGA","Nigeria","Taraba","admin1","Infection Prevalence","per 100 Children",2015,33.4436218940803
"NGA","Nigeria","Taraba","admin1","Infection Prevalence","per 100 Children",2016,34.5595527605793
"NGA","Nigeria","Taraba","admin1","Infection Prevalence","per 100 Children",2017,31.1509497346944
"NGA","Nigeria","Taraba","admin1","Infection Prevalence","per 100 Children",2018,23.7578013665491
"NGA","Nigeria","Taraba","admin1","Infection Prevalence","per 100 Children",2019,18.8037229665705
"NGA","Nigeria","Taraba","admin1","Infection Prevalence","per 100 Children",2020,19.4990140073381
"NGA","Nigeria","Taraba","admin1","Infection Prevalence","per 100 Children",2021,23.1898030358267
"NGA","Nigeria","Taraba","admin1","Infection Prevalence","per 100 Children",2022,31.1284289388017
"NGA","Nigeria","Taraba","admin1","Mortality Rate","Deaths per 100 Thousand",2010,107.2012
"NGA","Nigeria","Taraba","admin1","Mortality Rate","Deaths per 100 Thousand",2011,103.27640000000001
"NGA","Nigeria","Taraba","admin1","Mortality Rate","Deaths per 100 Thousand",2012,97.92699999999999
"NGA","Nigeria","Taraba","admin1","Mortality Rate","Deaths per 100 Thousand",2013,101.89710000000001
"NGA","Nigeria","Taraba","admin1","Mortality Rate","Deaths per 100 Thousand",2014,101.0644
"NGA","Nigeria","Taraba","admin1","Mortality Rate","Deaths per 100 Thousand",2015,95.3561
"NGA","Nigeria","Taraba","admin1","Mortality Rate","Deaths per 100 Thousand",2016,88.4385
"NGA","Nigeria","Taraba","admin1","Mortality Rate","Deaths per 100 Thousand",2017,77.775
"NGA","Nigeria","Taraba","admin1","Mortality Rate","Deaths per 100 Thousand",2018,74.7467
"NGA","Nigeria","Taraba","admin1","Mortality Rate","Deaths per 100 Thousand",2019,75.5703
"NGA","Nigeria","Taraba","admin1","Mortality Rate","Deaths per 100 Thousand",2020,81.8645
"NGA","Nigeria","Taraba","admin1","Mortality Rate","Deaths per 100 Thousand",2021,72.2697
"NGA","Nigeria","Taraba","admin1","Mortality Rate","Deaths per 100 Thousand",2022,72.88499999999999
"NGA","Nigeria","Ondo","admin1","Incidence Rate","Cases per Thousand",2010,378.645931100624
"NGA","Nigeria","Ondo","admin1","Incidence Rate","Cases per Thousand",2011,359.257782587631
"NGA","Nigeria","Ondo","admin1","Incidence Rate","Cases per Thousand",2012,343.377921469677
"NGA","Nigeria","Ondo","admin1","Incidence Rate","Cases per Thousand",2013,328.013202286646
"NGA","Nigeria","Ondo","admin1","Incidence Rate","Cases per Thousand",2014,316.479100002088
"NGA","Nigeria","Ondo","admin1","Incidence Rate","Cases per Thousand",2015,305.46853043432196
"NGA","Nigeria","Ondo","admin1","Incidence Rate","Cases per Thousand",2016,294.922254827453
"NGA","Nigeria","Ondo","admin1","Incidence Rate","Cases per Thousand",2017,300.53976375323697
"NGA","Nigeria","Ondo","admin1","Incidence Rate","Cases per Thousand",2018,305.803009144807
"NGA","Nigeria","Ondo","admin1","Incidence Rate","Cases per Thousand",2019,304.512723467185
"NGA","Nigeria","Ondo","admin1","Incidence Rate","Cases per Thousand",2020,312.122207021631
"NGA","Nigeria","Ondo","admin1","Incidence Rate","Cases per Thousand",2021,296.262065416472
"NGA","Nigeria","Ondo","admin1","Incidence Rate","Cases per Thousand",2022,281.359991731373
"NGA","Nigeria","Ondo","admin1","Infection Prevalence","per 100 Children",2010,41.307164784677404
"NGA","Nigeria","Ondo","admin1","Infection Prevalence","per 100 Children",2011,38.9121252593753
"NGA","Nigeria","Ondo","admin1","Infection Prevalence","per 100 Children",2012,36.7018077062907
"NGA","Nigeria","Ondo","admin1","Infection Prevalence","per 100 Children",2013,34.634336274827895
"NGA","Nigeria","Ondo","admin1","Infection Prevalence","per 100 Children",2014,33.118732534102
"NGA","Nigeria","Ondo","admin1","Infection Prevalence","per 100 Children",2015,31.497360591470304
"NGA","Nigeria","Ondo","admin1","Infection Prevalence","per 100 Children",2016,30.131765731607402
"NGA","Nigeria","Ondo","admin1","Infection Prevalence","per 100 Children",2017,31.2298883134346
"NGA","Nigeria","Ondo","admin1","Infection Prevalence","per 100 Children",2018,32.2488890639619
"NGA","Nigeria","Ondo","admin1","Infection Prevalence","per 100 Children",2019,32.4917072109684
"NGA","Nigeria","Ondo","admin1","Infection Prevalence","per 100 Children",2020,33.7445523237889
"NGA","Nigeria","Ondo","admin1","Infection Prevalence","per 100 Children",2021,31.5473599837853
"NGA","Nigeria","Ondo","admin1","Infection Prevalence","per 100 Children",2022,30.5497191646378
"NGA","Nigeria","Ondo","admin1","Mortality Rate","Deaths per 100 Thousand",2010,150.06799999999998
"NGA","Nigeria","Ondo","admin1","Mortality Rate","Deaths per 100 Thousand",2011,139.1085
"NGA","Nigeria","Ondo","admin1","Mortality Rate","Deaths per 100 Thousand",2012,133.814
"NGA","Nigeria","Ondo","admin1","Mortality Rate","Deaths per 100 Thousand",2013,126.0541
"NGA","Nigeria","Ondo","admin1","Mortality Rate","Deaths per 100 Thousand",2014,123.44649999999999
"NGA","Nigeria","Ondo","admin1","Mortality Rate","Deaths per 100 Thousand",2015,117.2106
"NGA","Nigeria","Ondo","admin1","Mortality Rate","Deaths per 100 Thousand",2016,114.31169999999999
"NGA","Nigeria","Ondo","admin1","Mortality Rate","Deaths per 100 Thousand",2017,109.2826
"NGA","Nigeria","Ondo","admin1","Mortality Rate","Deaths per 100 Thousand",2018,108.17859999999999
"NGA","Nigeria","Ondo","admin1","Mortality Rate","Deaths per 100 Thousand",2019,106.6532
"NGA","Nigeria","Ondo","admin1","Mortality Rate","Deaths per 100 Thousand",2020,107.82789999999999
"NGA","Nigeria","Ondo","admin1","Mortality Rate","Deaths per 100 Thousand",2021,104.5577
"NGA","Nigeria","Ondo","admin1","Mortality Rate","Deaths per 100 Thousand",2022,95.29599999999999
"BEN","Benin","Alibori","admin1","Incidence Rate","Cases per Thousand",2010,522.214665549456
"BEN","Benin","Alibori","admin1","Incidence Rate","Cases per Thousand",2011,517.0310962830081
"BEN","Benin","Alibori","admin1","Incidence Rate","Cases per Thousand",2012,505.31003622637104
"BEN","Benin","Alibori","admin1","Incidence Rate","Cases per Thousand",2013,468.421115914628
"BEN","Benin","Alibori","admin1","Incidence Rate","Cases per Thousand",2014,445.7603475207
"BEN","Benin","Alibori","admin1","Incidence Rate","Cases per Thousand",2015,442.120732486022
"BEN","Benin","Alibori","admin1","Incidence Rate","Cases per Thousand",2016,445.839656099685
"BEN","Benin","Alibori","admin1","Incidence Rate","Cases per Thousand",2017,419.064006995525
"BEN","Benin","Alibori","admin1","Incidence Rate","Cases per Thousand",2018,393.632396385092
"BEN","Benin","Alibori","admin1","Incidence Rate","Cases per Thousand",2019,391.767620665239
"BEN","Benin","Alibori","admin1","Incidence Rate","Cases per Thousand",2020,376.94058320067495
"BEN","Benin","Alibori","admin1","Incidence Rate","Cases per Thousand",2021,379.61123630602003
"BEN","Benin","Alibori","admin1","Incidence Rate","Cases per Thousand",2022,367.72604467084705
"BEN","Benin","Alibori","admin1","Infection Prevalence","per 100 Children",2010,51.386100373424405
"BEN","Benin","Alibori","admin1","Infection Prevalence","per 100 Children",2011,49.7197747275858
"BEN","Benin","Alibori","admin1","Infection Prevalence","per 100 Children",2012,47.3739293341262
"BEN","Benin","Alibori","admin1","Infection Prevalence","per 100 Children",2013,43.8707426649539
"BEN","Benin","Alibori","admin1","Infection Prevalence","per 100 Children",2014,41.6099756570719
"BEN","Benin","Alibori","admin1","Infection Prevalence","per 100 Children",2015,40.7358585531341
"BEN","Benin","Alibori","admin1","Infection Prevalence","per 100 Children",2016,41.2379154271702
"BEN","Benin","Alibori","admin1","Infection Prevalence","per 100 Children",2017,37.849852500033
"BEN","Benin","Alibori","admin1","Infection Prevalence","per 100 Children",2018,35.038428683555
"BEN","Benin","Alibori","admin1","Infection Prevalence","per 100 Children",2019,35.7063559998227
"BEN","Benin","Alibori","admin1","Infection Prevalence","per 100 Children",2020,34.0001291960913
"BEN","Benin","Alibori","admin1","Infection Prevalence","per 100 Children",2021,35.4566033345156
"BEN","Benin","Alibori","admin1","Infection Prevalence","per 100 Children",2022,34.321823367989204
"BEN","Benin","Alibori","admin1","Mortality Rate","Deaths per 100 Thousand",2010,230.06340000000003
"BEN","Benin","Alibori","admin1","Mortality Rate","Deaths per 100 Thousand",2011,207.7163
"BEN","Benin","Alibori","admin1","Mortality Rate","Deaths per 100 Thousand",2012,197.0926
"BEN","Benin","Alibori","admin1","Mortality Rate","Deaths per 100 Thousand",2013,187.2219
"BEN","Benin","Alibori","admin1","Mortality Rate","Deaths per 100 Thousand",2014,178.9798
"BEN","Benin","Alibori","admin1","Mortality Rate","Deaths per 100 Thousand",2015,183.3245
"BEN","Benin","Alibori","admin1","Mortality Rate","Deaths per 100 Thousand",2016,185.9144
"BEN","Benin","Alibori","admin1","Mortality Rate","Deaths per 100 Thousand",2017,193.53040000000001
"BEN","Benin","Alibori","admin1","Mortality Rate","Deaths per 100 Thousand",2018,198.557
"BEN","Benin","Alibori","admin1","Mortality Rate","Deaths per 100 Thousand",2019,183.3522
"BEN","Benin","Alibori","admin1","Mortality Rate","Deaths per 100 Thousand",2020,186.8924
"BEN","Benin","Alibori","admin1","Mortality Rate","Deaths per 100 Thousand",2021,199.2851
"BEN","Benin","Alibori","admin1","Mortality Rate","Deaths per 100 Thousand",2022,178.4375
"NGA","Nigeria","Adamawa","admin1","Incidence Rate","Cases per Thousand",2010,249.74806355110198
"NGA","Nigeria","Adamawa","admin1","Incidence Rate","Cases per Thousand",2011,217.216342559843
"NGA","Nigeria","Adamawa","admin1","Incidence Rate","Cases per Thousand",2012,218.285804784044
"NGA","Nigeria","Adamawa","admin1","Incidence Rate","Cases per Thousand",2013,237.067168341907
"NGA","Nigeria","Adamawa","admin1","Incidence Rate","Cases per Thousand",2014,267.38285455692
"NGA","Nigeria","Adamawa","admin1","Incidence Rate","Cases per Thousand",2015,307.953810145183
"NGA","Nigeria","Adamawa","admin1","Incidence Rate","Cases per Thousand",2016,330.31383968178903
"NGA","Nigeria","Adamawa","admin1","Incidence Rate","Cases per Thousand",2017,314.631520702491
"NGA","Nigeria","Adamawa","admin1","Incidence Rate","Cases per Thousand",2018,258.77884825071004
"NGA","Nigeria","Adamawa","admin1","Incidence Rate","Cases per Thousand",2019,215.74174030043798
"NGA","Nigeria","Adamawa","admin1","Incidence Rate","Cases per Thousand",2020,227.67705345796298
"NGA","Nigeria","Adamawa","admin1","Incidence Rate","Cases per Thousand",2021,267.18169223599705
"NGA","Nigeria","Adamawa","admin1","Incidence Rate","Cases per Thousand",2022,310.32572853463
"NGA","Nigeria","Adamawa","admin1","Infection Prevalence","per 100 Children",2010,17.8861496989694
"NGA","Nigeria","Adamawa","admin1","Infection Prevalence","per 100 Children",2011,14.8098879974489
"NGA","Nigeria","Adamawa","admin1","Infection Prevalence","per 100 Children",2012,15.058867489195599
"NGA","Nigeria","Adamawa","admin1","Infection Prevalence","per 100 Children",2013,17.219710740563603
"NGA","Nigeria","Adamawa","admin1","Infection Prevalence","per 100 Children",2014,20.4330022049555
"NGA","Nigeria","Adamawa","admin1","Infection Prevalence","per 100 Children",2015,24.7903462682633
"NGA","Nigeria","Adamawa","admin1","Infection Prevalence","per 100 Children",2016,27.5642023590642
"NGA","Nigeria","Adamawa","admin1","Infection Prevalence","per 100 Children",2017,25.752621268535197
"NGA","Nigeria","Adamawa","admin1","Infection Prevalence","per 100 Children",2018,19.5216027616904
"NGA","Nigeria","Adamawa","admin1","Infection Prevalence","per 100 Children",2019,15.238692478939
"NGA","Nigeria","Adamawa","admin1","Infection Prevalence","per 100 Children",2020,16.384324332782903
"NGA","Nigeria","Adamawa","admin1","Infection Prevalence","per 100 Children",2021,20.9321955384558
"NGA","Nigeria","Adamawa","admin1","Infection Prevalence","per 100 Children",2022,26.3228289739243
"NGA","Nigeria","Adamawa","admin1","Mortality Rate","Deaths per 100 Thousand",2010,91.6073
"NGA","Nigeria","Adamawa","admin1","Mortality Rate","Deaths per 100 Thousand",2011,89.3373
"NGA","Nigeria","Adamawa","admin1","Mortality Rate","Deaths per 100 Thousand",2012,97.2125
"NGA","Nigeria","Adamawa","admin1","Mortality Rate","Deaths per 100 Thousand",2013,111.6246
"NGA","Nigeria","Adamawa","admin1","Mortality Rate","Deaths per 100 Thousand",2014,120.7002
"NGA","Nigeria","Adamawa","admin1","Mortality Rate","Deaths per 100 Thousand",2015,119.9484
"NGA","Nigeria","Adamawa","admin1","Mortality Rate","Deaths per 100 Thousand",2016,109.8574
"NGA","Nigeria","Adamawa","admin1","Mortality Rate","Deaths per 100 Thousand",2017,98.8667
"NGA","Nigeria","Adamawa","admin1","Mortality Rate","Deaths per 100 Thousand",2018,97.5171
"NGA","Nigeria","Adamawa","admin1","Mortality Rate","Deaths per 100 Thousand",2019,97.4575
"NGA","Nigeria","Adamawa","admin1","Mortality Rate","Deaths per 100 Thousand",2020,106.9414
"NGA","Nigeria","Adamawa","admin1","Mortality Rate","Deaths per 100 Thousand",2021,102.21679999999999
"NGA","Nigeria","Adamawa","admin1","Mortality Rate","Deaths per 100 Thousand",2022,92.0326
"CMR","Cameroon","Adamaoua","admin1","Incidence Rate","Cases per Thousand",2010,357.17151252415704
"CMR","Cameroon","Adamaoua","admin1","Incidence Rate","Cases per Thousand",2011,337.14476737145696
"CMR","Cameroon","Adamaoua","admin1","Incidence Rate","Cases per Thousand",2012,330.011245236915
"CMR","Cameroon","Adamaoua","admin1","Incidence Rate","Cases per Thousand",2013,337.819534531202
"CMR","Cameroon","Adamaoua","admin1","Incidence Rate","Cases per Thousand",2014,341.828638699712
"CMR","Cameroon","Adamaoua","admin1","Incidence Rate","Cases per Thousand",2015,347.02209718536295
"CMR","Cameroon","Adamaoua","admin1","Incidence Rate","Cases per Thousand",2016,347.293685117563
"CMR","Cameroon","Adamaoua","admin1","Incidence Rate","Cases per Thousand",2017,337.511123725872
"CMR","Cameroon","Adamaoua","admin1","Incidence Rate","Cases per Thousand",2018,323.990716539382
"CMR","Cameroon","Adamaoua","admin1","Incidence Rate","Cases per Thousand",2019,305.772140413709
"CMR","Cameroon","Adamaoua","admin1","Incidence Rate","Cases per Thousand",2020,289.653184777571
"CMR","Cameroon","Adamaoua","admin1","Incidence Rate","Cases per Thousand",2021,276.350889644837
"CMR","Cameroon","Adamaoua","admin1","Incidence Rate","Cases per Thousand",2022,271.830937065071
"CMR","Cameroon","Adamaoua","admin1","Infection Prevalence","per 100 Children",2010,32.7169714175868
"CMR","Cameroon","Adamaoua","admin1","Infection Prevalence","per 100 Children",2011,30.1730040677333
"CMR","Cameroon","Adamaoua","admin1","Infection Prevalence","per 100 Children",2012,29.5572483941909
"CMR","Cameroon","Adamaoua","admin1","Infection Prevalence","per 100 Children",2013,31.522252746103202
"CMR","Cameroon","Adamaoua","admin1","Infection Prevalence","per 100 Children",2014,32.623875508127995
"CMR","Cameroon","Adamaoua","admin1","Infection Prevalence","per 100 Children",2015,33.4703650689298
"CMR","Cameroon","Adamaoua","admin1","Infection Prevalence","per 100 Children",2016,34.118803304588205
"CMR","Cameroon","Adamaoua","admin1","Infection Prevalence","per 100 Children",2017,33.025206336312
"CMR","Cameroon","Adamaoua","admin1","Infection Prevalence","per 100 Children",2018,31.316865983611297
"CMR","Cameroon","Adamaoua","admin1","Infection Prevalence","per 100 Children",2019,29.5583613945123
"CMR","Cameroon","Adamaoua","admin1","Infection Prevalence","per 100 Children",2020,27.643102048611002
"CMR","Cameroon","Adamaoua","admin1","Infection Prevalence","per 100 Children",2021,26.007012612542603
"CMR","Cameroon","Adamaoua","admin1","Infection Prevalence","per 100 Children",2022,25.0734786773947
"CMR","Cameroon","Adamaoua","admin1","Mortality Rate","Deaths per 100 Thousand",2010,89.86019999999999
"CMR","Cameroon","Adamaoua","admin1","Mortality Rate","Deaths per 100 Thousand",2011,84.8438
"CMR","Cameroon","Adamaoua","admin1","Mortality Rate","Deaths per 100 Thousand",2012,79.0993
"CMR","Cameroon","Adamaoua","admin1","Mortality Rate","Deaths per 100 Thousand",2013,76.651
"CMR","Cameroon","Adamaoua","admin1","Mortality Rate","Deaths per 100 Thousand",2014,73.6147
"CMR","Cameroon","Adamaoua","admin1","Mortality Rate","Deaths per 100 Thousand",2015,69.3394
"CMR","Cameroon","Adamaoua","admin1","Mortality Rate","Deaths per 100 Thousand",2016,70.8257
"CMR","Cameroon","Adamaoua","admin1","Mortality Rate","Deaths per 100 Thousand",2017,69.5774
"CMR","Cameroon","Adamaoua","admin1","Mortality Rate","Deaths per 100 Thousand",2018,66.69720000000001
"CMR","Cameroon","Adamaoua","admin1","Mortality Rate","Deaths per 100 Thousand",2019,65.02730000000001
"CMR","Cameroon","Adamaoua","admin1","Mortality Rate","Deaths per 100 Thousand",2020,81.4593
"CMR","Cameroon","Adamaoua","admin1","Mortality Rate","Deaths per 100 Thousand",2021,72.35
"CMR","Cameroon","Adamaoua","admin1","Mortality Rate","Deaths per 100 Thousand",2022,63.0463
"BEN","Benin","Mono","admin1","Incidence Rate","Cases per Thousand",2010,268.031396226291
"BEN","Benin","Mono","admin1","Incidence Rate","Cases per Thousand",2011,250.25027585289
